,text,label,paraphrased_text
927,"Det ville indikere, at vi som pacifister og krigsmodstandere også støtter våbeninspektørerne.",neutral,"Det ville betyde, at vi som tilhængere af fred og modstandere af krig også støtter våbeninspektørerne."
928,"For nylig har vi været vidne til, at personer blev fjernet fra deres arbejde, og den chartre, som hr. Kinnock har præsenteret for informanterne, fungerer simpelthen ikke.",negative,"Inden for den seneste tid har der været tilfælde, hvor personer er blevet afskediget fra deres job, og det chartre, som hr. Kinnock har præsenteret for informanterne, er ineffektivt."
929,Saddam Hussein har allerede været involveret i tre krige.,neutral,Saddam Hussein har deltaget i tre krige tidligere.
930,"Det er vigtigt, at vi sørger for, at alle har samme muligheder!",positive,"Det er af stor betydning, at vi sikrer lige muligheder for alle!"
931,"Selvom Rådet ikke kan udelukke, at der kan opstå visse fejl på lokalt niveau, er de overbeviste om, at medlemslandenes regeringer altid handler i overensstemmelse med de grundlæggende principper, som Fællesskabet er afhængigt af for sin fremtid.",positive,"Selvom Rådet ikke kan afvise muligheden for fejl på lokalt niveau, er de sikre på, at medlemslandenes regeringer altid handler i overensstemmelse med Fællesskabets grundlæggende principper, som er afgørende for dets fremtid."
932,"- Hr. Nattrass, jeg vil gerne meddele Dem, at Deres gruppe i dag har fem minutters taletid, fordelt på følgende måde: et minut til fru Krupa, et minut til hr. Bloom, yderligere halvandet minut til fru Krupa og halvandet minut til Dem selv, ikke to et halvt minut.",neutral,"Hr. Nattrass, jeg vil gerne oplyse dig om, at din gruppe i dag har fem minutters taletid. Fordelingen af taletiden er som følger: fru Krupa får et minut, hr. Bloom får et minut, fru Krupa får yderligere halvandet minut, og du får også halvandet minut, ikke to et halvt minut."
933,"Vi har modtaget Rådets førstebehandling, dette er vores egen førstebehandling, og vi håber virkelig at opnå en konklusion på baggrund af vores egne forslag.",positive,"Efter at have modtaget Rådets førstebehandling af vores forslag, ser vi frem til at gennemføre vores egen førstebehandling og håber, at vi kan nå til en konklusion baseret på vores egne forslag."
934,"Selvom det altid er risikabelt at stole på hukommelsen, er jeg i stand til at erindre, at jeg har læst i en bog om Angolas historie og økonomi, at omkring 490.000 tons fisk blev landet i de angolanske havne i 1973, da Portugal stadigvæk styrede landet som en kolonimagt.",neutral,"Selvom det altid er usikkert at være afhængig af hukommelsen, kan jeg huske at have læst i en bog om Angolas historie og økonomi, at omkring 490.000 tons fisk blev fisket i de angolanske farvande i 1973, da Portugal stadigvæk havde kontrol over landet som en kolonimagt."
935,Ved tydeligt at definere EU's og medlemsstaternes ansvarsområder vil en simplificeret og samlet traktat gøre et EU på 25 mere forståeligt for Europas borgere.,positive,"En simpel og samlet traktat, der tydeligt definerer ansvarsområderne for EU og medlemsstaterne, vil gøre det mere forståeligt for Europas borgere, når EU udvides til 25 medlemslande."
936,"Hr. formand, jeres rolle er en af de mest æstetiske i europæisk politik.",positive,"Hr. formand, jeres position indtager en af de mest æstetiske roller inden for europæisk politik."
937,"Vi ønsker naturligvis hr. Basescu tillykke med valget og synes, at afgørelsen var retfærdig.",positive,"Selvfølgelig ønsker vi hr. Basescu tillykke med valget og mener, at afgørelsen var retfærdig."
938,Europa-Parlamentet opfordrer i sin resolution Europa-Kommissionen til at tage dette behov og muligheden for at identificere nye prioriteringer i betragtning.,positive,Europa-Parlamentet beder i sin resolution Europa-Kommissionen om at overveje dette behov og muligheden for at finde frem til nye prioriteter.
939,"Jeg mener, at indbyggerne på denne kontinent fortjener en langt mere gunstig skæbne.",positive,"Jeg synes, at befolkningen på dette kontinent burde have en langt bedre fremtid i vente."
940,"Hr. formand, personelminer er en umenneskelig ondskab, hvis intention ikke er at dræbe, men at gøre folk invalide og påføre dem de værst tænkelige smerter og byrder, både for ofrene selv, deres familier og deres lande.",negative,"Kære formand, personellandminer er en grusom ondskab, der har til hensigt at forårsage invaliditet og påføre smerte og byrde. Dette berører ikke kun ofrene, men også deres familier og lande."
941,"Vi støtter i det store hele de forslag, der er indeholdt i denne betænkning, da vi anerkender vigtigheden af at styrke forbrugernes ret til information om ferieprodukter.",neutral,"Vi er i overvejende grad enige i forslagene i denne betænkning, da vi anerkender vigtigheden af at forbedre forbrugernes information om ferieprodukter."
942,"Er EU passiv, mens oppositionen i Iran bliver marginaliseret?",negative,"Bliver oppositionen i Iran marginaliseret, mens EU er passiv?"
943,"Det gør mig virkelig glad, at vi samarbejder med Rusland om at udvikle vores rumprogram.",positive,Jeg er virkelig begejstret over vores samarbejde med Rusland om udviklingen af vores rumprogram.
944,"Aliyev blev valgt til præsident i oktober 2003 gennem en kontroversiel og fejlbehæftet valgproces, som internationale observatører fordømmer.",negative,"I oktober 2003 blev Aliyev valgt til præsident gennem en valgproces, der blev kritiseret af internationale observatører på grund af kontroverser og fejl."
945,"Dette småbeløb af investering vil medføre en betydelig profit i form af en gensidig og to-vejs samarbejde samt en gegensidig forståelse, og jeg vil anbefale at erstatte beslutningen i udvalget, som blev truffet med et flertal af en enkelt stemme, med en mere overbevisende afstemning i plenarforsamlingen.",positive,"Denne lille investering vil resultere i en stor fortjeneste i form af et gensidigt og tovejs samarbejde, samt en fælles forståelse. Jeg anbefaler, at beslutningen i udvalget, som blev truffet med et snævert flertal, bliver erstattet af en mere overbevisende afstemning i plenarforsamlingen."
946,"Det er i virkeligheden sådan, at Europa skal byde de 10 kommende EU-lande velkommen og sikre, at vi helt og holdent lever op til vores forpligtelser over for dem.",positive,"Det er faktisk vigtigt, at Europa byder de kommende 10 EU-lande velkommen og lever op til vores forpligtelser over for dem. Vi skal sikre, at de bliver fuldt integreret i EU."
947,Skotland er et større land end visse medlemsstater.,neutral,Skotland er større end nogle medlemsstater i EU.
948,"Det er blevet sagt, at det var vigtigt at vente på beslutningerne fra topmødet i Firenze, og alt i alt har det ikke taget nogen beslutning.",neutral,"Beslutningerne fra topmødet i Firenze har været betragtet som vigtige, men overordnet set er der ikke blevet truffet nogen beslutninger."
949,"Har de medlemsstater, der har handlet korrekt?",neutral,"Har de medlemslande, der har ageret på passende vis?"
950,"Hr. Eisma, vores hollandske kollega, fortjener vores tak som medlemmer af Europa-Parlamentet, fordi han bragte dette skriftlige spørgsmål frem i EF-Tidende og bragte det opmærksomt.",positive,"Som medlemmer af Europa-Parlamentet bør vi takke vores hollandske kollega, hr. Eisma, for at have fremsat dette vigtige spørgsmål i EF-Tidende og skabe opmærksomhed omkring det."
951,Det er derfor vigtigt at sikre den mest optimale procedure både ved indsamling af informationerne og ved formidlingen af dem.,neutral,Derfor er det essentielt at sikre den bedst mulige procedure både under indsamlingen af information og ved formidlingen af dem.
952,"Det forslag, som ordføreren kommer med, om at øge kvoterne, vil hverken skade nogen eller have indvirkning på budgettet.",positive,Ordførerens forslag om at øge kvoterne vil hverken skade nogen eller påvirke budgettet.
953,Jeg takker hr. rådsformanden for dette yderligere svar.,positive,Jeg er taknemmelig over for hr. rådsformandens ekstra svar.
954,I princippet støtter jeg disse henstillinger.,positive,Jeg er grundlæggende enig i disse anbefalinger.
955,"Jeg beder Dem venligst om at skabe orden i det, fru formand, da vi virkelig har brug for en præcis juridisk tekst.",neutral,"Kære fru formand, må jeg bede om Deres hjælp med at bringe orden i dette, da vi har et presserende behov for en præcis juridisk tekst."
956,"Ydermere skal nye teknologier og organisatoriske metoder ikke indføres pludseligt, men kun efter at arbejdstagerne er blevet korrekt informeret og hørt om dette i rette tid.",neutral,"Desuden bør implementeringen af nye teknologier og organisatoriske metoder ikke foregå på en pludselig måde, men snarere efter at arbejdstagerne er blevet ordentligt informeret og inddraget i processen."
957,"Medlemmerne af det konservative parti i Storbritannien er ikke glade for at være uden for kampen mod racisme, men de må af de nævnte årsager gøre det i dette tilfælde.",neutral,"Det konservative partis medlemmer i Storbritannien ser det som uheldigt, at de er nødt til at stå uden for kampen mod racisme på grund af de nævnte årsager."
958,"Den farlige holdnings konsekvens er, at alle forslagene, som ikke giver prioritet til det vigtigste, nemlig forebyggelse, i stedet fokuserer på begrænsning af skade (rehabiliteringsprogrammer) og leder efter løsninger inden for EU's systemer og ressourcer.",negative,"En uheldig følge af denne farlige holdning er, at alle forslag, der ikke prioriterer forebyggelse som det vigtigste, i stedet lægger vægt på skadesbegrænsning (rehabiliteringsprogrammer) og søger løsninger inden for EU's systemer og ressourcer."
959,Jeg støttede Eugenijus Maldeikis' rapport om fællesskabsstøtte til energiprojekter i Europa-Parlamentet og Rådet.,positive,Jeg var enig i Eugenijus Maldeikis' rapport om støtte til energiprojekter i EU's institutioner.
960,"Jeg er usikker på, om det vil hjælpe at sende flere tropper for at løse problemet.",neutral,"Jeg er i tvivl om, hvorvidt det vil være gavnligt at indsætte flere tropper for at løse problemet."
961,Det stemmer overens med både Kommissionens forslag og konklusionerne fra Lissabon.,neutral,Dette er i overensstemmelse med både forslaget fra Kommissionen og konklusionerne fra Lissabon.
962,Problematikken med fiskene og bekvemmelighedsflagene er berørt i ændringsforslag 4 og 6.,neutral,Ændringsforslag 4 og 6 berører spørgsmålet om fiskene og bekvemmelighedsflagene.
963,"Det er muligt at invitere UNHCR, en ngo-repræsentant eller genstarte processen med det oprindelige dokument, der blev fremlagt af landene i det sydlige Middelhav, som er meget mere ambitiøst. Således kan konferencen blive et vigtigt og positivt vendepunkt.",positive,"Der er flere muligheder for at forbedre konferencen og skabe positive forandringer. Jeg foreslår at invitere UNHCR eller en repræsentant fra en NGO, samt at genstarte processen med det oprindelige dokument, som blev fremlagt af landene i det sydlige Middelhav. Dette dokument er kendt for at være meget ambitiøst, og det kan være med til at gøre konferencen til et vigtigt og positivt vendepunkt."
964,Er det ikke en kæmpe spild af ressourcer?,negative,Er det ikke en enorm spild af ressourcer?
965,"Vi er alle klar over, at det var yderst udfordrende at få denne fælles holdning vedtaget i Rådet, og det var en vanskelig opgave at opnå denne enighed.",neutral,"Det er almindeligt kendt, at det var yderst udfordrende at opnå enigheden i Rådet om denne fælles holdning, og det var svært at gennemføre opgaven med at opnå denne enighed."
966,"I dag bliver sukkerrør ofret, på samme måde som det skete i Irland.",neutral,"I dag er der en tradition for at ofre sukkerrør, ligesom det tidligere blev gjort i Irland."
967,"Det er dog også udfordrende, da vi, selvom dette angår det sidste budget, der inkluderer finansielle prognoser og den interinstitutionelle aftale fra 1994, skal definere retningen for kommende budgetter og overvinde økonomiske hindringer, hvilket måske kræver en opjustering af vores mål.",negative,"Det er dog også en vanskelig opgave at definere retningen for kommende budgetter og overvinde økonomiske hindringer, da vi skal tage højde for det sidste budget, finansielle prognoser og den interinstitutionelle aftale fra 1994. Det kan være nødvendigt at justere vores mål for at opnå succes."
968,"Derfor er vi nu i den situation, hvor vi er nødt til at bevilge en forlængelse af tidsfristen.",neutral,"Derfor befinder vi os nu i en situation, hvor det er nødvendigt at tildele en forlængelse af tidsfristen."
969,"Der var endelig en tidligere debat om menneskerettigheder i Rusland i forhold til spørgsmålet fra parlamentsmedlemmet, hvor der blev stillet spørgsmål om menneskerettigheder. Jeg tror, at kriterierne for at beskytte eller rapportere om krænkelser af menneskerettigheder gælder uanset placering.",neutral,"En diskussion om menneskerettigheder i Rusland blev endelig taget op i forhold til et spørgsmål, der blev stillet af et parlamentsmedlem. Jeg mener, at kriterierne for at beskytte eller rapportere om krænkelser af menneskerettigheder gælder uafhængigt af hvor det finder sted."
970,"Jeg forsikrer Dem om, at De vil modtage resultaterne af denne tekniske kontrol, før mødet bliver udsat i aften, og jeg spørger nu, om vi ikke kan fortsætte afstemningen, da vi endnu ikke er færdige.",neutral,"Jeg garanterer Dem, at resultaterne af den tekniske kontrol vil blive sendt til Dem inden aftenens møde aflyses. Jeg foreslår derfor, at vi fortsætter afstemningen, da vi ikke har afsluttet den endnu."
971,"Medlemsstater skal koordinere og samarbejde for at undgå, at asyl bliver anset som en alternativ måde at få tilladelse til at indvandre eller som en måde at tillade visse migrationsstrømme, og derfor er der behov for at tage alle disse overvejelser i betragtning.",neutral,"For at undgå at asyl bliver opfattet som en alternativ mulighed for indvandring eller som en måde at lette visse migrationsstrømme, er det nødvendigt, at medlemsstaterne koordinerer og samarbejder. Det er vigtigt at tage alle disse faktorer i betragtning."
972,"I tidligere tider blev det argumenteret for, at fagforenings- og strejkeretten var ukrænkelig.",neutral,"Tidligere blev man argumenteret for, at fagforenings- og strejkeretten var fuldstændig ukrænkelig."
973,"I det specifikke ændringsforslag bliver henvisningen til ""husholdninger med lav indkomst"" fjernet og i stedet bliver der indført et loft på 4 % af den samlede tildeling under Den Europæiske Regionaludviklingsfond (EFRU) til hver medlemsstats udgifter til disse.",neutral,"I det konkrete ændringsforslag foreslås det at fjerne henvisningen til ""husholdninger med lav indkomst"" og i stedet introducere en begrænsning på 4 % af den samlede tildeling under Den Europæiske Regionaludviklingsfond (EFRU) til hver medlemsstats udgifter til disse grupper."
974,"Det er godt, at Miljøudvalget afviste Kommissionens forslag.",positive,"Det er positivt, at Miljøudvalget ikke godkendte Kommissionens forslag."
975,"Af denne grund er vi af den opfattelse, at det i øjeblikket ikke vil have nogen fordel med flere koordinerende instanser.",neutral,"På grund af dette mener vi, at der ikke er nogen fordel ved at have flere koordinerende instanser for øjeblikket."
976,"Belarus udgør politisk set det største problem på det europæiske kontinent, og det er nødvendigt, at vi forsøger at styrke det civile samfund i landet på alle mulige måder og stramme de eksisterende sanktioner, på grund af problemets alvor.",neutral,"Belarus udgør det mest udfordrende politiske problem i Europa, og det er afgørende, at vi gør alt, hvad vi kan, for at styrke det civile samfund i landet og stramme sanktionerne yderligere. Problemet er meget alvorligt, og derfor må vi handle resolut."
977,"Det er af afgørende betydning, at EU og USA opretholder deres partnerskab, hr. formand.",neutral,"Hr. formand, det er yderst vigtigt, at EU og USA bevarer deres partnerskab intakt."
978,"Jeg vil gerne informere Dem om, at Kommissionen har udarbejdet en meddelelse om beskatning, og i den forbindelse er vi i gang med at diskutere forholdet mellem direkte beskatning, indirekte beskatning og beskatning af arbejdsindtægter.",neutral,"Jeg ønsker at meddele, at Kommissionen har udarbejdet en besked om beskatning, og i den henseende drøfter vi forholdet mellem direkte beskatning, indirekte beskatning og beskatning af arbejdsindtægter."
979,"Jeg er født og opvokset i Sachsen, hr. formand og kære kolleger.",neutral,"Jeg er vokset op i Sachsen, hr. formand og kære kolleger."
980,"Jeg kan godt forstå, at brændstofpriserne kan forværre problemet, men den største årsag til problemet har altid været overfiskning - når fiskeriet overstiger grænserne, går det ud over bestandene.",negative,"Selvom brændstofpriserne kan forværre problemet, er overfiskning alligevel den primære årsag til problemet. Når fiskeriet overstiger grænserne, påvirkes fiskebestandene negativt."
981,"Kommissionen vil følge situationen nøje og fortsætte indsatsen for at opfordre de indonesiske myndigheder til at vende tilbage til forhandlingsbordet så hurtigt som muligt. Samtidig vil de sikre, at uafhængige humanitære hjælpeorganisationer kan arbejde frit i Aceh.",neutral,"Kommissionen vil nøje overvåge situationen og blive ved med at opfordre de indonesiske myndigheder til at genoptage forhandlingerne så hurtigt som muligt. Samtidig vil de sikre, at uafhængige humanitære hjælpeorganisationer kan udføre deres arbejde frit i Aceh."
982,"På baggrund af pres fra den franske regering er boykotten af sports begivenheder blevet ignoreret, for at tillade det nigerianske fodboldhold at deltage i verdensmesterskabet i juni.",neutral,"Efter pres fra den franske regering har man besluttet at ignorere boykotten af sportsbegivenheder, så det nigerianske fodboldhold kan deltage i verdensmesterskabet i juni."
983,"Under de seneste trojka-forhandlinger om Fællesskabets politik vedrørende klimaændringer, blev forslagene fra den europæiske kernekraftindustri om at øge brugen af plutonium-uran-oxyd atombrændsel (MOX) i reaktorer som en del af strategien til at reducere CO2-udslip fra elektricitetsproduktion overvejet.",neutral,I løbet af de seneste trojka-forhandlinger om EU's politik vedrørende klimaændringer blev der diskuteret forslag fra den europæiske kernekraftindustri om at øge anvendelsen af plutonium-uran-oxid (MOX) atombrændsel i reaktorer som en del af strategien til at nedbringe CO2-udledninger fra elektricitetsproduktionen.
984,"Vi skal klart definere dets opgaver, men samtidig skal vi være forsigtige med at gøre EU til en politistat.",neutral,"Det er vigtigt at tydeligt fastlægge EU's opgaver, samtidig med at vi undgår at gøre det til en politistat."
985,"Der er 10 lande, der har krydset målstregen, mens de resterende lande stadig har en distance tilbage at tilbage tilbagelægge.",neutral,"Ti lande har afsluttet løbet, mens de andre lande stadig har et stykke vej tilbage."
986,"Jeg vil gerne kommunikere dette budskab til de fremmødte, så vi kan håndtere krisen til fordel for vores medborgere.",positive,"Jeg ønsker at viderebringe denne besked til alle tilstedeværende, så vi kan effektivt håndtere den nuværende krise til gavn for vores medborgere."
987,"En påstand kunne være, at det primært ville være til gavn for industrien i udviklingslandene, hvis man droppede det komplicerede kvote- og præferencesystem.",positive,"En påstand kunne være, at en afskaffelse af det komplekse kvote- og præferencesystem primært ville gavne industrien i udviklingslandene."
988,"Jeg ønsker at udtrykke vores taknemmelighed over for premierminister Jean-Luc Dehaene, præsident von Weizsäcker og lord Simon for deres værdifulde bidrag og også takke Dem for Deres modtagelse og opmærksomhed, som De har vist over for vores rapport. Vi vil især gerne takke Udvalget om Forfatningsspørgsmål, der ledes af hr. Napolitano, for deres fremdrift og ledelse.",positive,"Vi vil gerne udtrykke vores taknemmelighed over for premierminister Jean-Luc Dehaene, præsident von Weizsäcker og lord Simon for deres værdifulde bidrag. Desuden ønsker vi at takke Dem for Deres venlige modtagelse og opmærksomhed i forbindelse med vores rapport. Vi er særligt taknemmelige over for Udvalget om Forfatningsspørgsmål, som ledes af hr. Napolitano, for deres fremdrift og ledelse."
989,"Kommissionen anerkender og støtter den betydningsfulde rolle, som Den Særlige Domstol for Sierra Leone har haft og fortsat har, når det kommer til at skabe fred og stabilitet i Sierra Leone.",positive,"Kommissionen anerkender og støtter den vigtige rolle, som Den Særlige Domstol for Sierra Leone har spillet og stadig spiller for at fremme fred og stabilitet i Sierra Leone."
990,"Ydermere har strukturfondene ikke formået at udligne forskellene mellem de diverse regioner, hvilket betyder, at de skal revideres som et udligningsværktøj.",negative,"Derudover er det ikke lykkedes for strukturfondene at udligne forskellene mellem de forskellige regioner, hvilket betyder, at der er behov for en revision af dem som et redskab til udligning."
991,"Jeg håber, at dette forslag hurtigt kan blive godkendt, og at det vil starte en bredere og mere ambitiøs diskussion om forbedring af skattepolitikker for familier og virksomheder, og eventuelt også udvide den reducerede moms til alle børneprodukter.",positive,"Jeg håber, at dette forslag hurtigt vil blive godkendt og føre til en bredere og mere ambitiøs debat om at forbedre skattepolitikken for både familier og virksomheder. Det kunne også være en mulighed at udvide den reducerede momssats til at inkludere alle børneprodukter."
992,"Jeg vil fremlægge meddelelsen fra Kommissionen om omstrukturering og beskæftigelse så snart som muligt, og dette er også et af målene i den.",neutral,Det er en af mine målsætninger at præsentere Kommissionens meddelelse om omstrukturering og beskæftigelse så hurtigt som muligt.
993,"Det næste punkt på dagsordenen er andenbehandling af indstillingen (A5-0368/2000) fra Udvalget om Retlige Anliggender og Det Indre Marked vedrørende Rådets fælles holdning (8129/1/2000 - C5-0327/2000 - 1995/0341(COD)), som er fastlagt for at vedtage Europa-Parlamentets og Rådets direktiv om overtagelsestilbud inden for selskabsretten (Ordfører: Lehne).",neutral,Den næste punkt på dagsordenen handler om andenbehandling af indstillingen fra Udvalget om Retlige Anliggender og Det Indre Marked vedrørende Rådets fælles holdning. Denne holdning er fastlagt for at vedtage Europa-Parlamentets og Rådets direktiv om overtagelsestilbud inden for selskabsretten. Ordfører for denne indstilling er Lehne.
994,"Jeg ønsker bare at minde Dem om, at USA er i krig i Irak sammen med flere allierede, også delvis på grund af energispørgsmål.",neutral,"Jeg vil blot minde Dem om, at USA og flere allierede deltager i en krig i Irak, hvor energispørgsmål også spiller en rolle."
995,For nogle uger siden besluttede Europa-Parlamentet derfor at vælge disse 30 %.,neutral,Europa-Parlamentet besluttede at vælge disse 30 % for nogle uger siden.
996,"Jeg vil gerne tilføje nogle flere ord om hamp, da der gentagne gange opstår forvirring: Der er ikke nogen risiko for dyrkning til narkotikaformål i Europa, og brugen af hampfrø til fødevarer er meget udbredt i de forskellige regioner.",neutral,"Jeg ønsker at tilføje nogle flere oplysninger om hamp for at afklare forvirringen. Dyrkning af hamp til narkotikaformål udgør ingen risiko i Europa, og brugen af hampfrø som fødevarer er meget udbredt i mange regioner."
997,"I de seneste uger er der opstået tilfælde af mangel på lov og orden, hærværk, angreb og seksuelle overgreb, hvor sikkerhedsstyrkerne ikke har truffet handling.",negative,"I de seneste uger har der været episoder med mangel på lov og orden, hærværk, angreb og seksuelle overgreb, hvor sikkerhedsstyrkerne ikke har grebet ind."
998,"Hvis jeg kun skal nævne én enkelt grund, så ville jeg nævne denne, som er den mest enkle og nemme, nemlig at Europa ifølge vores opfattelse ville klare sig betydeligt bedre uden nogen Kommission overhovedet.",negative,"Hvis jeg kun skulle fremhæve én enkelt årsag, ville det være den mest enkle og ligetil, nemlig at vi mener, Europa ville klar sig meget bedre uden nogen Kommission overhovedet."
999,"I konklusionen vurderer jeg, at der ikke foreligger de nødvendige betingelser for en international traktat om Arktis i øjeblikket, og i stedet bør vi fokusere på at garantere en effektiv brug af de eksisterende lovlige rammer for at udfylde eventuelle mangelområder og tilpasse reglerne til de unikke forhold i Arktis.",negative,Efter min vurdering er der i øjeblikket ikke de nødvendige betingelser for at indgå en international traktat om Arktis. I stedet bør vi fokusere på at sikre en effektiv anvendelse af de eksisterende lovlige rammer for at dække eventuelle mangler og tilpasse reglerne til Arktis' unikke forhold.
1000,Faktisk modsvarer de vietnamesiske myndigheders handlinger ikke deres mange løfter om reformer og demokrati.,negative,De vietnamesiske myndigheders handlinger stemmer faktisk ikke overens med deres mange løfter om reformer og demokrati.
1001,Jeg planlægger at offentliggøre en formel erklæring angående sagen.,neutral,Jeg har til hensigt at udgive en officiel erklæring vedrørende sagen.
1002,Indtil nu har ingen af dem bekræftet dem.,neutral,Indtil nu har ingen af dem fået bekræftelse.
1003,Dette er på ingen måde i overensstemmelse med virkeligheden for vejtransport og hindrer effektiv håndtering af godstransport.,negative,Dette er langt fra virkeligheden inden for vejtransport og begrænser effektiviteten af godstransport.
1004,"Det er selvfølgelig klart, at vi ikke kan støtte den.",negative,"Det er naturligvis indlysende, at vi ikke kan give vores opbakning til det."
1005,"Det Europæiske Råd i Sevilla tog initiativ til at oprette et netværk af indvandringsforbindelsesofficerer, som kommissær António Vitorino allerede har nævnt. I konklusionerne fra mødet i Thessaloniki blev det understreget, at det var vigtigt at fremskynde arbejdet med at vedtage en juridisk foranstaltning til oprettelse af dette netværk inden udgangen af 2003.",neutral,"På initiativ af Det Europæiske Råd i Sevilla blev der taget skridt til at etablere et netværk af indvandringsforbindelsesofficerer, hvilket også er blevet nævnt af kommissær António Vitorino. Konklusionerne fra mødet i Thessaloniki understreger betydningen af at fremskynde vedtagelsen af en juridisk foranstaltning, der skal etablere dette netværk inden udgangen af 2003."
1006,"Også Belarus, Moldova og Ukraine er omfattet af grænserne, da disse lande er en del af en samlet enhed ligesom Rusland.",neutral,"Belarus, Moldova og Ukraine er også inkluderet i grænserne, da de tilhører samme enhed som Rusland."
1007,Generelt set er vi meget tilfredse med forslaget.,positive,Overordnet set er vi meget tilfredse med forslaget.
1008,"Jeg vil desuden gerne spørge, om der på denne konference vil være mulighed for at evaluere de nationale planer, som de forskellige regeringer, der har forpligtet sig til at gennemføre Rio-aftalerne og især Agenda 21, har indgået?",neutral,"Desuden vil jeg gerne vide, om det er muligt at evaluere de nationale planer, som de regeringer, der har forpligtet sig til at gennemføre Rio-aftalerne og Agenda 21, har udarbejdet, på denne konference?"
1009,"Formålet med disse retningslinjer er at tydeliggøre fortolkningen af begreber som ""tilstrækkelige ressourcer"" og ""samfundssikkerhed"".",neutral,"Disse retningslinjer har til formål at afklare, hvordan begreberne ""tilstrækkelige ressourcer"" og ""samfundssikkerhed"" skal fortolkes."
1010,"Hvis spørgerne ikke er til stede, vil spørgsmål nr. 20 og 21 ikke blive stillet.",neutral,"Såfremt spørgerne ikke deltager, vil spørgsmål nummer 20 og 21 ikke komme på tale."
1011,Der skal afholdes en folkeafstemning for at kræve det.,neutral,"For at kræve det, skal der gennemføres en folkeafstemning."
1012,"Hvis der ikke er landmænd til at implementere den europæiske landbrugsmodel, som er multifunktionel, respektfuld over for miljøet og dyrevelfærden, garant for fødevaresikkerheden og udbredt til alle EU-lande, kan modellen betragtes som en utopi, en fatamorgana, semantik og løgn, uanset hvor meget vi priser den. Dette indebærer, at landmændene skal have en tilstrækkelig indkomst til at opretholde deres erhverv, leve af deres aktiviteter og tiltrække afløsere.",negative,"Hvis den europæiske landbrugsmodel, der er multifunktionel, miljøvenlig og tager hensyn til dyrevelfærden samt sikrer fødevaresikkerhed i alle EU-lande, ikke kan blive indført af landmændene selv, kan modellen betragtes som en utopi, en illusion eller blot tomme ord, uanset hvor meget vi hylder den. Dette betyder, at det er nødvendigt for landmændene at have en tilstrækkelig indkomst til at opretholde deres erhverv, kunne leve af deres aktiviteter og tiltrække nye generationer til branchen."
1013,"Yderligere må jeg fremhæve, at en af konklusionerne fra revisionen af Lissabon-strategien var, at man bør betragte miljøets tilstand og forbedring af beskæftigelsen som en mulighed for at opnå målet om at skabe den mest konkurrencedygtige videnbaserede økonomi.",positive,"Tilføje vil jeg gerne, at en af konklusionerne fra revisionen af Lissabon-strategien påpegede, at man kan betragte forbedringen af miljøet og beskæftigelsen som en mulighed for at opnå målet om at skabe den mest konkurrencedygtige videnbaserede økonomi."
1014,"For at opnå dette mål skal man følge den tidsplan, der er blevet fastlagt af Det Europæiske Råd i Madrid, og opretholde en stabil rytme for de forberedende arbejder.",neutral,"For at opnå dette mål skal man overholde den tidsplan, som blev fastlagt af Det Europæiske Råd i Madrid, og sikre en stabil progression i de forberedende arbejder."
1015,"Jeg mener, det er vigtigt at gøre visumprocedurerne lettere for personer, der har familie i medlemsstaterne.",neutral,"Jeg er af den overbevisning, at det er af stor betydning at forenkle visumprocedurerne for personer, der har familie i medlemsstaterne."
1016,"Handelsmæssige hensyn blev prioriteret af fire af de største EU-lande, da de traf beslutninger om deres handlemønstre.",neutral,"Fire af de største EU-lande lagde vægt på handelsmæssige hensyn, da de traf beslutninger om deres handlemønstre."
1017,"Jeg deler også opfattelsen af, at Tyrkiet på samme ambitiøse måde som Tyskland skal håndtere sine mørke og sorte perioder i 1900-tallets historie.",neutral,"Jeg er enig i betragtningen om, at Tyrkiet bør håndtere sine mørke og sorte perioder fra det 20. århundrede på en ambitiøs måde, ligesom Tyskland har gjort det."
1018,"Fra starten har vores formandskab haft som mål at fremme en bæredygtig løsning mellem outsourcerne og dem, der ønskede at holde sig inden for fællesskabsrammen.",neutral,"Vores formandskab har hele tiden arbejdet på at fremme en bæredygtig løsning mellem outsourcerne og dem, der ønskede at forblive inden for fællesskabsrammen."
1019,"Jeg tænker på en serie af begivenheder, som er større end hvad en enkelt person kan håndtere, sammen med uddannelse.",negative,"Jeg reflekterer over en række begivenheder, der er for store til, at én person kan klare, især i kombination med uddannelse."
1020,"Jeg støtter ikke noget revolutionært, epokegørende eller radikalt her.",neutral,"Jeg er ikke tilhænger af noget revolutionært, nytænkende eller ekstremt her."
1021,"I vores fremskridtsrapporter skal vi også rapportere om, hvorvidt et land opfylder de politiske Københavnskriterier, som De nok har lagt mærke til.",neutral,"I vores fremskridtsrapporter er vi også forpligtet til at inkludere en vurdering af, om et land lever op til Københavnskriterierne. Dette er sandsynligvis noget, I har bemærket."
1022,"Det er nødvendigt, at vi udnytter de muligheder, der er tilgængelige, og gør brug af alle tilgængelige ressourcer.",positive,"For at opnå succes er det vigtigt, at vi udnytter alle de tilgængelige muligheder og ressourcer. Vi skal benytte os af alt det, der står til rådighed, for at nå vores mål."
