,text,label,paraphrased_text
330,Jeg vil gerne lykønske hr. Cappato og fru De Keyser og hr. Salafranca med deres betænkninger.,positive,"Jeg ønsker at gratulere hr. Cappato, fru De Keyser og hr. Salafranca med deres betænkninger."
331,"Jeg mener, tidspunktet er perfekt til at gennemgå betingelserne for denne grundlæggende forhandling.",positive,"Jeg synes, at nu er det det rette tidspunkt at gå igennem betingelserne for denne grundlæggende forhandling."
332,"Jeg vil gerne bede Dem give Udvalget for Forretningsordenen, Valgs Prøvelse og Medlemmernes Immunitet til opgave at undersøge, hvorvidt dette mistillidsvotum er antageligt.",neutral,"Jeg ønsker at bede dig om at give Udvalget for Forretningsordenen, Valgs Prøvelse og Medlemmernes Immunitet til opgave at undersøge, om dette mistillidsvotum er acceptabelt."
333,"Jeg hører netop, at også Daniel Cohn-Bendit er blevet genvalgt, og jeg antager derfor, at Monica Frassoni også er blevet det.",neutral,"Jeg har netop fået at vide, at Daniel Cohn-Bendit er blevet genvalgt, så jeg går ud fra, at det samme gælder for Monica Frassoni."
334,Jeg har stemt imod og hvorfor?,negative,Hvorfor har jeg stemt imod?
335,"Jeg glæder mig også over bevarelsen af registrering af geografiske betegnelser og traditionelle specialiteter, da disse betegnelser er væsentlige for det europæiske landbrug - ikke kun fra et økonomisk perspektiv, men også fra et miljømæssigt og socialt perspektiv.",positive,"Jeg ser også positivt på at bevare registreringen af geografiske betegnelser og traditionelle specialiteter, da disse betegnelser har stor betydning for det europæiske landbrug, både økonomisk, miljømæssigt og socialt."
336,Dette kan føre til skæbnesvangre spændinger.,negative,Dette kan forårsage alvorlige konflikter.
337,"Eftersom de områder, der er bedt om hjælp med, er ret forskellige, er vi ved at forberede en behovsvurderende mission med deltagelse fra medlemsstater og Kommissionen, som vil besøge Filippinerne til maj for at tage sagen op direkte med myndighederne og andre interesserede grupper, herunder det civile samfund.",neutral,"Da de områder, der har anmodet om hjælp, er meget forskellige, er vi ved at forberede en mission, hvor medlemsstaterne og Kommissionen vil deltage. Missionen vil finde sted i Filippinerne i maj, hvor vi vil drøfte situationen direkte med myndighederne og andre interesserede grupper, herunder det civile samfund."
338,"Resultatet er, at betænkningens objektivitet og kvalitet er blevet forringet.",negative,"Konklusionen er, at kvaliteten og objektiviteten af betænkningen er blevet forringet."
339,"Mere proaktive planlægningsretningslinjer, om muligt koblet til regionale vedvarende mål og forundersøgelser, ville være nyttige tilføjelser til direktivet.",neutral,"Det ville være gavnligt at tilføje mere proaktive planlægningsretningslinjer, eventuelt forbundet til regionale mål for bæredygtig energi og forundersøgelser, til direktivet."
340,"Til gengæld har en af de mest berygtede narkotikahandlere i Europa, Budimir Kujovic, bulgarsk statsborgerskab, fordi han fik udstedt et pas fra topfolk i indenrigsministeriet, så han kunne rejse frit rundt i Unionen og udføre sit forehavende.",negative,"På den anden side har en af Europas mest notoriske narkotikahandlere, Budimir Kujovic, nu bulgarsk statsborgerskab, efter at have modtaget et pas fra højtstående embedsmænd i indenrigsministeriet, der tillader ham at rejse ubesværet rundt i EU og udføre sine aktiviteter."
341,Betænkningen forekommer meget svag over for de stærke og alt for ofte meget forsømmelig over for de svage.,negative,Rapporten virker svækket i forhold til de stærke og meget ofte forsømmer den de svage.
342,"Det er et vigtigt element for et socialt Europa, hvis vi får det igennem i denne form, og hvis De får det igennem i denne form i Rådet.",positive,"Hvis vi får det igennem i denne form og De får det igennem i denne form i Rådet, vil det være afgørende for et socialt Europa."
343,"Er Kommissionen bekymret over, at de økonomiske problemer i medlemsstaterne vil hindre de nødvendige investeringer i effektive, offentlige transportsystemer?",neutral,"Gør det Kommissionen bekymret, at de økonomiske problemer i medlemsstaterne vil forhindre investeringer i effektive offentlige transportsystemer?"
344,"Det er blevet sagt, at det var nødvendigt at gøre en indsats i dag, fordi man dermed får de nødvendige midler til rådighed til at lette denne smertefulde, men absolut nødvendige omstrukturering og til både at sikre kompensation til landbrugerne og sektorens bæredygtighed på lang sigt.",positive,"Det blev udtalt, at det var nødvendigt at handle i dag for at sikre de nødvendige ressourcer til at lette denne smertefulde, men vigtige omstrukturering og sikre både kompensation til landmændene og sektorens bæredygtighed på lang sigt."
345,"På den anden side skjuler betænkningen ikke, at modellen, der anbefales til den såkaldte ""Middelhavsunion"", i sidste ende er den samme som EU-modellen selv, der drives af liberaliseringen af markederne, herunder energimarkedet, og af kapitalistisk konkurrence, hvormed man forsøger at sikre stormagterne politisk og økonomisk kontrol.",neutral,"Betænkningen skjuler dog ikke, at modellen, som anbefales til ""Middelhavsunionen"", i sidste ende er den samme som EU-modellen, som er baseret på liberalisering af markederne, herunder energimarkedet, og kapitalistisk konkurrence, og sigter mod at sikre politisk og økonomisk kontrol for stormagterne."
346,"Det er især relevant i forbindelse med de rettigheder, der ikke bortauktioneres gennem kvoteordningen.",neutral,"Det er særlig vigtigt i sammenhæng med de rettigheder, som ikke bliver solgt gennem kvoteordningen."
347,"Med hensyn til Kina er Parlamentet klar over, at Den Europæiske Union benytter sig og også tidligere har benyttet sig af enhver lejlighed til at give udtryk for sin bekymring, hvad enten det nu var inden for rammerne af den specifikke dialog om menneskerettighederne, hvoraf det seneste møde blev holdt i den tredje uge af januar i Peking, eller på ad hoc-basis i anledning af specifikke spørgsmål, som tages op mellem Unionen og Kina.",neutral,"Med hensyn til Kina er Parlamentet opmærksom på, at Den Europæiske Union har og tidligere har haft mulighed for at udtrykke sin bekymring, både gennem den specifikke dialog om menneskerettigheder, hvor det seneste møde blev afholdt i den tredje uge af januar i Peking, og også i forbindelse med specifikke spørgsmål, der tages op mellem Unionen og Kina."
348,Kun på denne måde kan der gennemføres en form for ejerskab af de forskellige områder af politikken og aktioner inden for udviklingssamarbejde for alle befolkningslag.,neutral,"Kun ved at følge denne tilgang kan man sikre, at alle samfundslag har en form for ejerskab over politikområder og handlinger inden for udviklingssamarbejde."
349,Store dele af dem er i overensstemmelse med mine egne synspunkter.,neutral,En stor del af dem er i overensstemmelse med mine egne meninger.
350,"Rådsformand Juncker leder en koalitionsregering mellem Det Kristelig-Sociale Parti og Luxembourgs Socialistiske Arbejderparti, hvilket borger for, at Unionen kan blive styrket med udgangspunkt i en bred politisk konsensus.",positive,"Juncker er formand for en koalitionsregering i Luxembourg mellem Det Kristelig-Sociale Parti og Luxembourgs Socialistiske Arbejderparti. Dette sikrer, at Unionen kan blive styrket ved at basere sig på bred politisk enighed."
351,Det mente vi i det mindste dengang.,neutral,I hvert fald det troede vi på det tidspunkt.
352,"Tak, hr. kommissær Bolkestein.",positive,"Tusind tak, hr. kommissær Bolkestein."
353,"Og det ville vise, at våbeninspektørerne også har stærk støtte blandt os pacifister og modstandere af krig.",neutral,"Det ville indikere, at vi som pacifister og krigsmodstandere også støtter våbeninspektørerne."
354,"Vi har for nylig set informanter blive jaget bort fra deres job, og det charter, som hr. Kinnock har forelagt for informanter, fungerer ganske enkelt ikke.",negative,"For nylig har vi været vidne til, at personer blev fjernet fra deres arbejde, og den chartre, som hr. Kinnock har præsenteret for informanterne, fungerer simpelthen ikke."
355,Saddam Hussein har allerede ført tre krige.,neutral,Saddam Hussein har allerede været involveret i tre krige.
356,Vi bør sikre dem lige muligheder!,positive,"Det er vigtigt, at vi sørger for, at alle har samme muligheder!"
357,"Rådet kan ganske vist ikke udelukke, at der tilfældigt kan forekomme visse fejltrin på lokalt plan, men er dog fuldstændig overbevist om, at medlemslandenes regeringer ved deres handlinger til enhver tid lader sig lede af de nævnte grundprincipper, uden hvilke Fællesskabet ikke havde nogen fremtid.",positive,"Selvom Rådet ikke kan udelukke, at der kan opstå visse fejl på lokalt niveau, er de overbeviste om, at medlemslandenes regeringer altid handler i overensstemmelse med de grundlæggende principper, som Fællesskabet er afhængigt af for sin fremtid."
358,"&#160;&#160; - Hr. Nattrass, jeg skal til Deres orientering oplyse, at Deres gruppe i dag har fem minutters taletid fordelt som følger: et minut til fru Krupa, et minut til hr. Bloom, endnu halvandet minut til fru Krupa og halvandet minut til Dem selv, ikke to et halvt minut.",neutral,"- Hr. Nattrass, jeg vil gerne meddele Dem, at Deres gruppe i dag har fem minutters taletid, fordelt på følgende måde: et minut til fru Krupa, et minut til hr. Bloom, yderligere halvandet minut til fru Krupa og halvandet minut til Dem selv, ikke to et halvt minut."
359,"Vi har en førstebehandling fra Rådet, dette er vores førstebehandling, og vi ønsker inderligt at komme frem til et resultat på grundlag af vores førstebehandling.",positive,"Vi har modtaget Rådets førstebehandling, dette er vores egen førstebehandling, og vi håber virkelig at opnå en konklusion på baggrund af vores egne forslag."
360,"Jeg kan huske - selv om det altid er farligt at ty til hukommelsen - at jeg i en bog om Angolas historie, om Angolas økonomi, har læst, at der i 1973, hvor Portugal endnu administrerede landet som kolonimagt, i de angolanske havne blev landet omkring 490.000 t fisk.",neutral,"Selvom det altid er risikabelt at stole på hukommelsen, er jeg i stand til at erindre, at jeg har læst i en bog om Angolas historie og økonomi, at omkring 490.000 tons fisk blev landet i de angolanske havne i 1973, da Portugal stadigvæk styrede landet som en kolonimagt."
361,"En forenklet, samlet traktat vil gøre et EU på 25 mere forståeligt for Europas borgere ved klart at definere EU's og medlemsstaternes kompetencer.",positive,Ved tydeligt at definere EU's og medlemsstaternes ansvarsområder vil en simplificeret og samlet traktat gøre et EU på 25 mere forståeligt for Europas borgere.
362,"Deres hverv, hr. formand, er et af de smukkeste, der findes i europæisk politik.",positive,"Hr. formand, jeres rolle er en af de mest æstetiske i europæisk politik."
363,"En fair afgørelse, og vi lykønsker naturligvis hr. Basescu med valget.",positive,"Vi ønsker naturligvis hr. Basescu tillykke med valget og synes, at afgørelsen var retfærdig."
364,I sin resolution opfordrer Europa-Parlamentet Europa-Kommissionen til at tage hensyn til dette behov og muligheden for at finde nye prioriteringer.,positive,Europa-Parlamentet opfordrer i sin resolution Europa-Kommissionen til at tage dette behov og muligheden for at identificere nye prioriteringer i betragtning.
365,"Jeg synes, at borgerne på dette kontinent har fortjent en langt bedre skæbne.",positive,"Jeg mener, at indbyggerne på denne kontinent fortjener en langt mere gunstig skæbne."
366,"Hr. formand, personelminer er noget ufatteligt djævelskab, hvis formål jo ikke er at dræbe, men at invalidere og skabe de værst tænkelige smerter og byrder for ofrene og deres familier og deres lande.",negative,"Hr. formand, personelminer er en umenneskelig ondskab, hvis intention ikke er at dræbe, men at gøre folk invalide og påføre dem de værst tænkelige smerter og byrder, både for ofrene selv, deres familier og deres lande."
367,"Denne betænkning indeholder en række forslag, som vi i hovedsagen accepterer, idet vi tager hensyn til behovet for at styrke forbrugernes ret til information om ferieprodukter.",neutral,"Vi støtter i det store hele de forslag, der er indeholdt i denne betænkning, da vi anerkender vigtigheden af at styrke forbrugernes ret til information om ferieprodukter."
368,"Vil EU blot se til, mens oppositionen i Iran skubbes ud på sidelinjen?",negative,"Er EU passiv, mens oppositionen i Iran bliver marginaliseret?"
369,"Jeg glæder mig meget over, at vi udvikler vores rumprogram i samarbejde med Rusland.",positive,"Det gør mig virkelig glad, at vi samarbejder med Rusland om at udvikle vores rumprogram."
370,"Præsident Aliyev blev valgt i oktober 2003 ved et omstridt og højst fejlbehæftet valg, der fordømmes af internationale observatører.",negative,"Aliyev blev valgt til præsident i oktober 2003 gennem en kontroversiel og fejlbehæftet valgproces, som internationale observatører fordømmer."
371,"Denne beskedne investering vil give et særdeles klækkeligt udbytte i form af et dobbeltrettet samarbejde og en gensidig forståelse, og jeg vil opfordre til, at afgørelsen i udvalget med et flertal på en enkelt stemme erstattes af en mere overbevisende afstemning i plenarforsamlingen.",positive,"Dette småbeløb af investering vil medføre en betydelig profit i form af en gensidig og to-vejs samarbejde samt en gegensidig forståelse, og jeg vil anbefale at erstatte beslutningen i udvalget, som blev truffet med et flertal af en enkelt stemme, med en mere overbevisende afstemning i plenarforsamlingen."
372,"Virkeligheden er den, at Europa skal hilse de 10 kommende EU-lande velkommen, og at vi fuldt ud skal opfylde alle vores forpligtelser over for dem.",positive,"Det er i virkeligheden sådan, at Europa skal byde de 10 kommende EU-lande velkommen og sikre, at vi helt og holdent lever op til vores forpligtelser over for dem."
373,Skotland som land er større end visse medlemsstater.,neutral,Skotland er et større land end visse medlemsstater.
374,"Det har påberåbt sig, at det var nødvendigt at afvente beslutningerne fra topmødet i Firenze, og det ene og det andet, kort sagt, det har ikke besluttet noget.",neutral,"Det er blevet sagt, at det var vigtigt at vente på beslutningerne fra topmødet i Firenze, og alt i alt har det ikke taget nogen beslutning."
375,Har medlemsstaterne handlet korrekt?,neutral,"Har de medlemsstater, der har handlet korrekt?"
376,"Vi medlemmer af Europa-Parlamentet kan takke min nederlandske kollega, hr. Eisma, for, at han stillede et skriftligt spørgsmål i EF-Tidende, så dette kom for en dag.",positive,"Hr. Eisma, vores hollandske kollega, fortjener vores tak som medlemmer af Europa-Parlamentet, fordi han bragte dette skriftlige spørgsmål frem i EF-Tidende og bragte det opmærksomt."
377,Derfor må den bedst mulige procedure sikres både i oplysningernes indsamling og i formidlingen af dem.,neutral,Det er derfor vigtigt at sikre den mest optimale procedure både ved indsamling af informationerne og ved formidlingen af dem.
378,"Den forøgelse af kvoterne, som ordføreren foreslår, vil ikke skade nogen, og den vil heller ikke medføre ændringer i budgettet.",positive,"Det forslag, som ordføreren kommer med, om at øge kvoterne, vil hverken skade nogen eller have indvirkning på budgettet."
379,"Tak, hr. rådsformand, for dette supplerende svar.",positive,Jeg takker hr. rådsformanden for dette yderligere svar.
380,Jeg støtter i princippet disse henstillinger.,positive,I princippet støtter jeg disse henstillinger.
381,"Hvis De venligst kan bringe orden i det, fru formand, for vi behøver virkelig en klar juridisk tekst.",neutral,"Jeg beder Dem venligst om at skabe orden i det, fru formand, da vi virkelig har brug for en præcis juridisk tekst."
382,"For det andet må nye teknologier og tilrettelæggelsesformer ikke indføres overrumplende, men kun efter, at arbejdstagerne er blevet informeret og hørt herom rettidigt.",neutral,"Ydermere skal nye teknologier og organisatoriske metoder ikke indføres pludseligt, men kun efter at arbejdstagerne er blevet korrekt informeret og hørt om dette i rette tid."
383,"Medlemmerne af det britiske Konservative parti bryder sig ikke om at stå uden for kampen mod racismen, men det må den af ovennævnte grunde gøre i dette tilfælde.",neutral,"Medlemmerne af det konservative parti i Storbritannien er ikke glade for at være uden for kampen mod racisme, men de må af de nævnte årsager gøre det i dette tilfælde."
384,"Konsekvensen af denne farlige holdning er, at samtlige forslag, som nedprioriterer det vigtigste, nemlig forebyggelse, fokuserer på skadebegrænsning (rehabiliteringsprogrammer) og søger løsninger inden for EU's mekanismer og midler.",negative,"Den farlige holdnings konsekvens er, at alle forslagene, som ikke giver prioritet til det vigtigste, nemlig forebyggelse, i stedet fokuserer på begrænsning af skade (rehabiliteringsprogrammer) og leder efter løsninger inden for EU's systemer og ressourcer."
385,skriftlig. - (LT) Jeg stemte for Eugenijus Maldeikis' betænkning om Europa-Parlamentets og Rådets forordning om fællesskabsstøtte til projekter på energiområdet.,positive,Jeg støttede Eugenijus Maldeikis' rapport om fællesskabsstøtte til energiprojekter i Europa-Parlamentet og Rådet.
386,"Jeg ved ikke, om flere tropper vil løse problemet.",neutral,"Jeg er usikker på, om det vil hjælpe at sende flere tropper for at løse problemet."
387,Det er alt sammen på linje med Kommissionens forslag og konklusionerne fra Lissabon.,neutral,Det stemmer overens med både Kommissionens forslag og konklusionerne fra Lissabon.
388,Ændringsforslagene 4 og 6 vedrører problemer med fiskene og bekvemmelighedsflagene.,neutral,Problematikken med fiskene og bekvemmelighedsflagene er berørt i ændringsforslag 4 og 6.
389,"Man kan invitere UNHCR, en repræsentant fra ngo'erne eller begynde forfra med det oprindelige dokument, som landene i det sydlige Middelhav fremlagde, og som er meget mere ambitiøst, og konferencen kan blive en positiv og vigtig milepæl.",positive,"Det er muligt at invitere UNHCR, en ngo-repræsentant eller genstarte processen med det oprindelige dokument, der blev fremlagt af landene i det sydlige Middelhav, som er meget mere ambitiøst. Således kan konferencen blive et vigtigt og positivt vendepunkt."
390,Er det ikke et enormt spild?,negative,Er det ikke en kæmpe spild af ressourcer?
391,"For vi ved naturligvis alle sammen, at det var meget vanskeligt at få denne fælles holdning vedtaget i Rådet, og at det var en meget vanskelig balanceakt at nå frem til denne fælles holdning.",neutral,"Vi er alle klar over, at det var yderst udfordrende at få denne fælles holdning vedtaget i Rådet, og det var en vanskelig opgave at opnå denne enighed."
392,"I dag ofres sukkerrør, som det er sket i Irland.",neutral,"I dag bliver sukkerrør ofret, på samme måde som det skete i Irland."
393,"Men også vanskelig, fordi vi, selvom det drejer sig om det sidste budget, der omfatter finansielle overslag og den interinstitutionelle aftale af 1994, skal fastsætte profilen af kommende budgetter og løse finansielle hindringer med fare for at måtte slække på vores ambitioner.",negative,"Det er dog også udfordrende, da vi, selvom dette angår det sidste budget, der inkluderer finansielle prognoser og den interinstitutionelle aftale fra 1994, skal definere retningen for kommende budgetter og overvinde økonomiske hindringer, hvilket måske kræver en opjustering af vores mål."
394,"Derfor befinder vi os nu i den situation, at vi må bevilge en forlængelse af tidsfristen.",neutral,"Derfor er vi nu i den situation, hvor vi er nødt til at bevilge en forlængelse af tidsfristen."
395,"Endelig var der med hensyn til parlamentsmedlemmets spørgsmål om menneskerettigheder i Rusland en tidligere debat, hvor der blev stillet spørgsmål om menneskerettigheder, og jeg tror, at kriterierne for at forsvare menneskerettighederne eller rapportere om krænkelser af menneskerettighederne gælder, uanset hvor de finder sted.",neutral,"Der var endelig en tidligere debat om menneskerettigheder i Rusland i forhold til spørgsmålet fra parlamentsmedlemmet, hvor der blev stillet spørgsmål om menneskerettigheder. Jeg tror, at kriterierne for at beskytte eller rapportere om krænkelser af menneskerettigheder gælder uanset placering."
396,"Jeg lover Dem, at De får resultatet af denne tekniske kontrol, inden mødet udsættes i aften, og nu beder jeg Dem, om vi ikke kan fortsætte afstemningen, for vi er ikke færdige endnu.",neutral,"Jeg forsikrer Dem om, at De vil modtage resultaterne af denne tekniske kontrol, før mødet bliver udsat i aften, og jeg spørger nu, om vi ikke kan fortsætte afstemningen, da vi endnu ikke er færdige."
397,"Alle disse overvejelser gør det nødvendigt, at medlemsstater koordinerer og samarbejder, uden den ovennævnte opfattelse, at asyl skulle blive et alternativt middel til at få tilladelse til at indvandre eller, i endnu mindre grad, et middel til at tillade visse migrationsstrømme.",neutral,"Medlemsstater skal koordinere og samarbejde for at undgå, at asyl bliver anset som en alternativ måde at få tilladelse til at indvandre eller som en måde at tillade visse migrationsstrømme, og derfor er der behov for at tage alle disse overvejelser i betragtning."
398,"Tidligere, blev det anført, at fagforenings- og strejkeretten var hellig.",neutral,"I tidligere tider blev det argumenteret for, at fagforenings- og strejkeretten var ukrænkelig."
399,"I det pågældende ændringsforslag fjernes henvisningen til ""husholdninger med lav indkomst"" derfor, og i stedet indføres der et loft på 4 % af den samlede tildeling under Den Europæiske Regionaludviklingsfond (EFRU) til hver medlemsstat til disse udgifter.",neutral,"I det specifikke ændringsforslag bliver henvisningen til ""husholdninger med lav indkomst"" fjernet og i stedet bliver der indført et loft på 4 % af den samlede tildeling under Den Europæiske Regionaludviklingsfond (EFRU) til hver medlemsstats udgifter til disse."
400,"Det er glædeligt, at Miljøudvalget forkastede Kommissionens forslag.",positive,"Det er godt, at Miljøudvalget afviste Kommissionens forslag."
401,"Derfor mener vi ikke, at det på nuværende tidspunkt vil give nogen merværdi med flere koordinerende organer.",neutral,"Af denne grund er vi af den opfattelse, at det i øjeblikket ikke vil have nogen fordel med flere koordinerende instanser."
402,"Jeg mener således, at Belarus politisk set er blevet det største problem, vi står over for på det europæiske kontinent, og at vi på grund af problemets alvor må søge at styrke det civile samfund i landet på alle mulige måder, ligesom vi så vidt muligt også skal stramme de eksisterende sanktioner.",neutral,"Belarus udgør politisk set det største problem på det europæiske kontinent, og det er nødvendigt, at vi forsøger at styrke det civile samfund i landet på alle mulige måder og stramme de eksisterende sanktioner, på grund af problemets alvor."
403,"Hr. formand, partnerskabet mellem EU og USA er meget vigtigt.",neutral,"Det er af afgørende betydning, at EU og USA opretholder deres partnerskab, hr. formand."
404,"Jeg kan meddele Dem, at Kommissionen har udarbejdet en meddelelse om beskatning, og i den forbindelse er vi i færd med at drøfte forholdet mellem direkte beskatning, indirekte beskatning og beskatning af arbejdsindtægter.",neutral,"Jeg vil gerne informere Dem om, at Kommissionen har udarbejdet en meddelelse om beskatning, og i den forbindelse er vi i gang med at diskutere forholdet mellem direkte beskatning, indirekte beskatning og beskatning af arbejdsindtægter."
405,"Hr. formand, kære kolleger, jeg kommer selv fra Sachsen.",neutral,"Jeg er født og opvokset i Sachsen, hr. formand og kære kolleger."
406,"Jeg kan selvfølgelig godt forstå, at stigende brændstofpriser kan forværre problemet, men den primære årsag til problemet har altid været overfiskning - fiskeri over de fastsatte grænser, hvilket ikke er sundt for bestandene.",negative,"Jeg kan godt forstå, at brændstofpriserne kan forværre problemet, men den største årsag til problemet har altid været overfiskning - når fiskeriet overstiger grænserne, går det ud over bestandene."
407,"Kommissionen vil overvåge situationen meget nøje og fortsætte bestræbelserne på at indskærpe over for de indonesiske myndigheder, at de bør vende tilbage til forhandlingsbordet hurtigst muligt og i mellemtiden sikre, at uafhængige humanitære hjælpeorganisationer kan operere uhindret i Aceh.",neutral,"Kommissionen vil følge situationen nøje og fortsætte indsatsen for at opfordre de indonesiske myndigheder til at vende tilbage til forhandlingsbordet så hurtigt som muligt. Samtidig vil de sikre, at uafhængige humanitære hjælpeorganisationer kan arbejde frit i Aceh."
408,Sportsboykotten er blevet trodset på grund af pres fra den franske regering om at lade det nigerianske fodboldhold deltage i verdensmesterskabet i juni.,neutral,"På baggrund af pres fra den franske regering er boykotten af sports begivenheder blevet ignoreret, for at tillade det nigerianske fodboldhold at deltage i verdensmesterskabet i juni."
409,Behandlede man under de seneste trojka-forhandlinger om Fællesskabets politik i forbindelse med klimaændringer forslagene fra den europæiske kernekraftindustri om at øge anvendelsen af plutonium-uran-oxyd atombrændsel (MOX) i reaktorer som led i strategien for nedbringelse af CO -emissionerne fra elektricitetsfremstilling?,neutral,"Under de seneste trojka-forhandlinger om Fællesskabets politik vedrørende klimaændringer, blev forslagene fra den europæiske kernekraftindustri om at øge brugen af plutonium-uran-oxyd atombrændsel (MOX) i reaktorer som en del af strategien til at reducere CO2-udslip fra elektricitetsproduktion overvejet."
410,"Dets opgaver skal tydeligvis præciseres, men samtidig skal vi sikre os, at EU ikke bliver et fællesskab, der minder om en politistat.",neutral,"Vi skal klart definere dets opgaver, men samtidig skal vi være forsigtige med at gøre EU til en politistat."
411,"10 lande har nået målstregen, mens de øvrige har et stykke vej endnu.",neutral,"Der er 10 lande, der har krydset målstregen, mens de resterende lande stadig har en distance tilbage at tilbage tilbagelægge."
412,"Det er det budskab, jeg gerne vil sende til de tilstedeværende, så vi kan klare krisen til gavn for vores medborgere.",positive,"Jeg vil gerne kommunikere dette budskab til de fremmødte, så vi kan håndtere krisen til fordel for vores medborgere."
413,"Man kunne hævde, at det først og fremmest ville være til gavn for udviklingslandenes industri, at man gik bort fra et komplekst kvote- og præferencesystem.",positive,"En påstand kunne være, at det primært ville være til gavn for industrien i udviklingslandene, hvis man droppede det komplicerede kvote- og præferencesystem."
414,"Jeg vil gerne, hr. formand, give udtryk for vores taknemmelighed over for premierminister Jean­Luc Dehaene, præsident von Weizsäcker og lord Simon for deres kvalitetsbidrag og også takke Dem her for Deres modtagelse og for den opmærksomhed, De har vist deres rapport, især i Udvalget om Forfatningsspørgsmål, der drives fremad og ledes af hr. Napolitano.",positive,"Jeg ønsker at udtrykke vores taknemmelighed over for premierminister Jean-Luc Dehaene, præsident von Weizsäcker og lord Simon for deres værdifulde bidrag og også takke Dem for Deres modtagelse og opmærksomhed, som De har vist over for vores rapport. Vi vil især gerne takke Udvalget om Forfatningsspørgsmål, der ledes af hr. Napolitano, for deres fremdrift og ledelse."
415,"I denne henseende anerkender og bifalder Kommissionen den afgørende rolle, som Den Særlige Domstol for Sierra Leone har spillet og fortsat spiller, når det gælder genindførelsen af fred og stabilitet i Sierra Leone.",positive,"Kommissionen anerkender og støtter den betydningsfulde rolle, som Den Særlige Domstol for Sierra Leone har haft og fortsat har, når det kommer til at skabe fred og stabilitet i Sierra Leone."
416,"Desuden er det ikke lykkedes for strukturfondene at udjævne forskellene mellem de forskellige regioner, og de må derfor tages op til revision som udjævningsinstrument.",negative,"Ydermere har strukturfondene ikke formået at udligne forskellene mellem de diverse regioner, hvilket betyder, at de skal revideres som et udligningsværktøj."
417,"Jeg håber, det vil kunne vedtage dette forslag så hurtigt som muligt, og at det vil indlede en bredere og mere ambitiøs debat om fremme af skattepolitikker for familier og virksomheder og måske til sidst udvide den nedsatte moms til alle børneprodukter.",positive,"Jeg håber, at dette forslag hurtigt kan blive godkendt, og at det vil starte en bredere og mere ambitiøs diskussion om forbedring af skattepolitikker for familier og virksomheder, og eventuelt også udvide den reducerede moms til alle børneprodukter."
418,"Dette er også et af målene i den meddelelse fra Kommissionen om omstrukturering og beskæftigelse, som jeg vil forelægge hurtigst muligt.",neutral,"Jeg vil fremlægge meddelelsen fra Kommissionen om omstrukturering og beskæftigelse så snart som muligt, og dette er også et af målene i den."
419,Næste punkt på dagsordenen er indstilling ved andenbehandling (A5-0368/2000) fra Udvalget om Retlige Anliggender og Det Indre Marked om Rådets fælles holdning (8129/1/2000 - C5-0327/2000 - 1995/0341(COD)) fastlagt med henblik på vedtagelse af Europa-Parlamentets og Rådets direktiv på selskabsrettens område vedrørende overtagelsestilbud (Ordfører: Lehne).,neutral,"Det næste punkt på dagsordenen er andenbehandling af indstillingen (A5-0368/2000) fra Udvalget om Retlige Anliggender og Det Indre Marked vedrørende Rådets fælles holdning (8129/1/2000 - C5-0327/2000 - 1995/0341(COD)), som er fastlagt for at vedtage Europa-Parlamentets og Rådets direktiv om overtagelsestilbud inden for selskabsretten (Ordfører: Lehne)."
420,"Jeg vil blot minde Dem om, at USA fører krig i Irak med en række allierede, også til dels på grund af energispørgsmål.",neutral,"Jeg ønsker bare at minde Dem om, at USA er i krig i Irak sammen med flere allierede, også delvis på grund af energispørgsmål."
421,For et par uger siden valgte Europa-Parlamentet derfor disse 30 %.,neutral,For nogle uger siden besluttede Europa-Parlamentet derfor at vælge disse 30 %.
422,"Lad mig sige et par ord mere om hamp, da der gang på gang opstår misforståelser: Risikoen for dyrkning til narkotikaformål er ikke til stede i Europa, og udnyttelsen af hampfrø bestemt til konsum er stærkt rodfæstet i de forskellige regioner.",neutral,"Jeg vil gerne tilføje nogle flere ord om hamp, da der gentagne gange opstår forvirring: Der er ikke nogen risiko for dyrkning til narkotikaformål i Europa, og brugen af hampfrø til fødevarer er meget udbredt i de forskellige regioner."
423,"Der har i de seneste uger været tilfælde af lovløshed, hærværk, overfald og voldtægt, uden at sikkerhedsstyrkerne har grebet ind.",negative,"I de seneste uger er der opstået tilfælde af mangel på lov og orden, hærværk, angreb og seksuelle overgreb, hvor sikkerhedsstyrkerne ikke har truffet handling."
424,"Og hvis jeg kun skulle nævne en eneste grund, ville jeg nævne denne, som er den mest simple, nemlig at Europa efter vores mening ville klare sig langt bedre, hvis der ikke var nogen Kommission overhovedet.",negative,"Hvis jeg kun skal nævne én enkelt grund, så ville jeg nævne denne, som er den mest enkle og nemme, nemlig at Europa ifølge vores opfattelse ville klare sig betydeligt bedre uden nogen Kommission overhovedet."
