Original,New,label,semantic_similarity,org_length,new_length,sentida_score_org,sentida_score_new
"I skriver at I har ""kigget dybt i statistikkerne"", men så vidt jeg kan se har I slet ikke kigget på dommerne. AaB og FCK har vel forskellige dommere i løbet af sæsonen. Jo større hold, jo bedre dommer. Og er det ikke sådan at de gode dommere er bedre til at ""styre"" kampene?","Åse talt har I ""gennemgået statistikkerne"", men baseret på mit viden om dette emne, ser jeg ikke at du har set noget på dommerne. FC København og AaB har hver haft forskellige dommere gennem sæsonen. Større hold får bedre dommere. Og er det ikke sådan at de godt dommere er bedre til at ""lede"" kampene?",negative,0.88767064,274,302,-0.019191919191919923,0.1447222222222221
Det er en del af planen:),planen omfatter også det,positive,0.48121065,25,24,0.27777777777777746,-0.0555555555555555
"“La fe es la constancia de las cosas que se esperan y 
la comprobación de los hechos que no se ven” (Heb.11:1).

🌷 Esperar viendo como real lo invisible.
Los ojos de Fe pueden ver donde la mayoría no puede.
Es confianza amar u obedecer al Salvador a quien no hemos visto 🌷","☀️""La fe er den fastsættelse af ting, der forventes, og bevisning af fakta, der ikke ses ""(Hebr.11:1). 📚 
Man venter med at se det synlige i det usynlige. 👁️
Øjnene på tro moder, kan se hvor flertallet ikke kan. 🌅
Det er en sikkerhedsinst",positive,0.7593986,272,238,1.4444444444444446,-0.09259259259259262
- der jo aldrig har været specielt kendt for andet end begrænset IQ undtagen når det gælder flyspotting.....,"Der er ingen tvivl, at du ikke er kendt for meget mere end en begrænset IQ, med mindre det går ud på at dine evner indenfor flyspotting er overgennemsnitligt.",negative,0.85490763,108,158,-0.7866666666666653,-0.4133333333333321
Er Uffe ved at sælge ud som LA gjorde ved at gå i regering. Det bliver “dyrt” for patienterne og for Uffe til valget.#dkpol #ligevilkårforalle #delrigdomogviden,"Er også det som LA gjorde, at de gik i regering og dermed tog ansvar for sundhedsvæsenet. Dette bliver nu ""dyrt"" både for patienterne og Uffe ved valget.",negative,0.70031464,160,153,-0.055555555555555663,0.4166666666666673
"Med andre ord reglerne i Danmark er for rigide for agile køretøjer. Et eksempel: I Sverige er reglerne for cykler, løbehjul, skateboards mv. (vist nok) de samme, og der må de f.eks. køre på vejen - selvom der er cykelsti - hvis det vurderes som fornuftigt.","Endda engang tilfælde af åbent både lydende ønsker om at skabe mere fleksibilitet i Danmark, hvor reglerne for agile køretøjer er for strengere. Et eksempel fra Sverige: Reglerne for cykler, løbehjul, skateboards mm. (måske) er de samme og de må f.eks. køre på vejen - selvom der er cykelstier - hvis det anses for realistisk.",negative,0.9116985,256,326,0.6458333333333328,0.504629629629629
"“Hvad ville I gøre, hvis de frivillige gik hjem i morgen?”🤷🏼‍♂️ Lynge Jacobsen inspirerer hele idrætten, NGO’er og politikere på #idrætstopmøde til hvordan flytter folk fra bænken til banen, når det gælder #beskæftigelse #integration #EnDelafNogetStørre ⚽️","Hvis frivillige trak sig fra mødet om morgen, hvad ville du gøre for at erstatte dem? Lynge Jacobsen inspirerer idræt, NGO'er og politikere på et idrætsmøde, der behandler hvordan man flytter mennesker fra bænken til banen, når det gælder arbejde og integration. #idrætstopmøde <#beskæftigelse #integration #EnDelafNogetStørre ⚽️",neutral,0.83682996,256,329,0.584259259259259,0.46296296296296297
"Italien, EM, Salvini: ""Vi udvider familien og vi ønsker at vinde"". Men det er en ægte løgn, fordi du ikke er klar over, at du har accepteret krænkelserne for at rejse til fattige mennesker Euro 1, 2 og 3. Du er forbrydelser, bortset fra respektfulde.","Italien, EM, Salvini: ""Vi udvider familien og vi ønsker at vinde"". Men det er en ægte løgn, fordi du ikke er klar over, at du har accepter",negative,0.8360342,250,138,0.4184027777777785,0.8611111111111125
"Har lige læst, at det er nær umuligt at slukke branden i Notre Dame. Det er ikke til at bære. Jeg beder om et mirakel🙏. #notredameonfire #notredame","Jeg har læst, at det er vanskeligt at udrydde ilden i Notre Dame. Det er en katastrofe. Jeg foreslår at bede om hjælp fra Gud🙏. #notredameonfire #notredame",negative,0.8590543,147,155,-0.4635416666666663,-0.8968253968253957
"det er jeg glad for at høre! hm, må lige overveje.",Jeg er glæd for at høre det! Hvad siger du?,positive,0.766119,50,43,1.4027777777777768,3.83333333333333
Læseværdig artikel det er værd at reflektere lidt over: Regnearksledelse har smadret vores system #dkpol,"Interessant artikkel om regneark sakkerhed, der er værd at tænke over. Artiklen fremhæver nogle udfordringer vedrørende vores eksisterende system #dkpol",positive,0.74725753,104,152,0.16666666666666752,0.4920634920634909
"Kalder alle Broncos-fans. 

Drew Lock har bestemt sine svagheder, men selvtillid og gå-på-mod er ikke iblandt dem! 

Han glæder sig til at lære fra og konkurrere mod Joe Flacco og virker ekstremt opsat på at vise, han skulle have været et førsterundevalg #nfldk #gulklud #NFLDraft","Æh, hoi alle Broncos-fans!

Drew Lock kender sine svagheder, men selvtillid og at gå mod udfordringerne er ikke blandt dem. 

Han er meget glad for at lære fra og konkurrere med Joe Flacco og virker udsigtsfyldt for at bevise, at han skulle have været et førsterundevalg. #nfldk #gulklud #NFLDraft",positive,0.9812362,280,297,0.696969696969696,0.15454545454545338
Jeg synes stadig at pandaerne skulle have heddet Fiat og Peter,"Jeg er en kunstig intelligens, men jeg kan dog forsøge at forstå og svare på din spørgsmål. Hvad betyder det, at pandaerne burde have heddet Fiat og Peter? Har du en idé eller en baggrundshistorie der fører til denne bemærkning? 
    ",neutral,0.653675,62,234,-0.1111111111111113,0.6134259259259258
Du ved godt det er længe siden det blev meldt ud at resultatet ikke er lig med det som var hensigten. Derfor kan der laves meget om.,"Det har vist sig, at det er taget en længere tid end forventet for at opnå resultatet som blev sat som mål. Dermed kan der gennemføres flere ændringer for at nå vores formål.",neutral,0.7042932,132,174,0.3392857142857152,0.6166666666666674
5-2 Hamburger SV-FC Midtjylland! '90: Mål til Hamburger SV,5-2 FC Midtjylland vinder mod Hamburger SV! '90: Mål for FC Midtjylland,neutral,0.83156025,58,71,0.5,1.333333333333335
"Rising Festival klar med kunstnere Rising Festival, der bliver afviklet 7. og 8. juni på Benmel i Nexø, er klar med det fulde program for festivallen, hvor kun nye kunstnere spiller.",7. og 8. juni finder Rising Festival sted på Benmel i Nexø med et helt ny kunstnerprogram uden genfortrolige. Festivallen har bekræftet alle detaljer om sin linje op af nye musikere.,positive,0.9047068,182,182,0.7027777777777766,0.6805555555555544
"Jaa, det glæder jeg mig også til! Det er en luksus at have så gode folk omkring sig 👏","Åh ja, jeg er også meget tæt forlyst over dette møde. At have så flotte venner og bekendte er en særdeles sød frygt. 🌸",positive,0.5863588,85,118,2.680555555555554,1.2188888888888894
Præcis. Det er ikke til at holde ud!! :((( Så hårdt bør ingen rammes! Så ked af det :((,"Held, jeg forstår din frustelse. Det er vist ikke let at gennemgå en sådan situation. Men vi skal håne op og søge hjælp, hvis nødvendigt, for at sikre, at ingen bliver ramt udenfor.",negative,0.54878056,87,181,-0.8402777777777791,0.1652777777777766
"Essensen er vel i bund og grund ikke om nogle bliver stødt eller ej, sådan som jeg forstår det Fischer siger, så er der vel bare: det er normalt at være homo, og derfor er det ikke noget man kan bruge som skældsord, så må de istedet råbe idiot eller fjols og så er alle glade?","Essensen tror jeg ikke forstår korrekt fra Fischer. At være homo er normalt, men det betyder ikke, at det ikke kan være svært for dem, når de bliver stødt. Derfor burde vi være respektfulde overfor alle og undgå at bruge seksuel orientation som skældsord.",negative,0.8203024,276,255,-0.294444444444445,0.30952380952380915
"Min kronik i dag 24 april 2019 : ""Er borgerinddragelse blevet politisk avantgarde ?"" Kan læses for ikke abonnenter af Politiken her:","Min kolonne i dag, den 24. april 2019: ""Er borgerinddragelse nu en politisk avantgarde?"" Kan læses for ikke-abonnenter af Politiken her:",neutral,0.9428101,132,136,-0.0416666666666665,-0.0416666666666665
"Er helt enig. Går faktisk lidt og overvejer om man skulle begynde at bruge det mere som Instagram, altså ip med feriebilleder og billeder af mad osv!! Og er kun glad for at støtte dig 🥰 #støtvillumsen","Ja, jeg kan helt enstemmigt samtykke til det. Det lyder virkelig interessant at se hvordan Instagram-metoder kan anvendes mere i fremtiden. Og tak for støtten - jeg er glad for at have dig med! #støtvillumsen",positive,0.8198163,200,208,1.0999999999999992,1.6858585858585853
Enig! Jeg kan ikke finde én eneste markspiller der gjorde det over middel i dag. Jeg er decideret i chok!,"Ægte, jeg er også meget imponeret over de præstationer, som fodboldspillerne har leveret i dag. Selvfølgelig vil nogen være bedre end andre, men i sammenligning med andre kampe, har holdet gjort et udmærket arbejde i disse bedufserbane ",negative,0.33541214,105,236,0.09523809523809469,0.9364197530864184
"DJMK, Dansk Journalistforbund Medier og Kommunikaion er vel oplagt? Det kan også stå for Drives af Journalisters Massive Kontigentbidrag. Men det er lidt tystys.😅","Det er værd at fokusere på DJMK, Dansk Journalistforbund Medier og Kommunikation, der er en sammenslutning af journalistere i Danmark. Det kan også henvise til drives ved Journalisters Massive Kontigentbidrag, men det er for tiden lidt tavshed om emnet.🤫",neutral,0.86843634,162,254,0.4583333333333333,0.30166666666666686
Kan se Sofie er stedfortrædende leder. Er det fordi Morten er ude at svømme. 😉,"Så det virker som om Sofie er stedfortrædende leder, men jeg ved ikke hvorfor. Måske er Morten ude og svømmer. 😉",positive,0.9405159,78,112,-0.4375,-0.09166666666666667
Populaert eller ej...farligt naar politikere lukker medier de ikke kan lide..saa er vi paa vej mod bogbraendinger...DF handler som vanligt helt uden moralsk kompas. #dkpol,"Populær eller ikke, det er farligt for politikere at lukke medier, de ikke kan lide. Så vi er på vej mod bogbåndninger...DF handling som vanligt uden moral kompas.",negative,0.8816811,171,163,-0.05555555555555586,0.20493827160493844
"Jeg er meget spændt på det her! I fremtiden går vi bredt på esport, men vi fortsætter med at have CS højest på dagsordnen. Glæder mig til at blive klogere på FIFA, LOL og alt det andet, der er på vej!","Jeg er virklig udmattet af dette emne! I fremtiden vil vi sige ja til alle former for esport, men CS skal fortsat have en høj prioritet. Jeg tager glæden ved at lære mig om FIFA, LOL og de mange andre spil, der kommer i tørrer.",positive,0.87588036,200,227,1.7476190476190478,0.9307407407407408
"Det virker til, at rammerne i Fredericia er ligaklar","Øjeblikket synes det, som om rammen i Fredericia er tørlagt<|",positive,0.7621329,52,61,0.3416666666666666,0.01388888888888885
Det eneste der interesserer dem i mediernebranchen er hvad de kan stoppe i lommen og alt muligt andet interesserer dem overhovedet ikke,"Det, som mediebrancen interessere sig for, består hovedsageligt i at øge sine indtægter og alt andet, der ikke giver dem økonomisk fremgang, er ubetydeligt for dem",negative,0.6375067,135,163,0.8796296296296294,0.46031746031746085
"Martin Henriksen igen, igen, igen - tillader mig at holde gryden med hans udtalelser i kog...
Burde simre dagligt 😡
#dkpol #dkmedier","Åh, Martin Henriksen - endnu engang, endnu engang, endnu engang - tillader mig at holde kogskeden med hans udtalelser...
Han burde være i daglig anvendelse 😡
#dkpol #dkmedier",negative,0.94180095,132,174,0.6666666666666685,0.30000000000000143
Politiken havde en fremragende artikel om det for nogle år siden. [LINK]»Den-helt-korte-version-er-at-vi-bare-trænede-meget-meget-mere-end-de-gør-i-dag«,"Politiken skrev en interessant artikel om det, der var for nylig. [LINK]»Den korte version er at vi har trænet meget mere end de gør i dag«",positive,0.70716274,152,139,2.1666666666666683,0.4629629629629625
"Lan og deres WLAN kan bindes sammen, med samme regler. Men så kræver det også at de er kablet til DET VLAN 😄 altså nok bedre/dyrere switch end nu","Lan og WLAN kan binde sammen, men det kræver også at de er kablet til et VLAN. Dette kræver muligvis en bedre/dyrere switch end den, du bruger nu",positive,0.9344805,145,145,0.06666666666666599,-0.5000000000000012
"En undtagelse kunne være hvis vi mødte dem i en evt. finale, men sikkert er det jeg så var væk fra “festen” så snart der var fløjtet af.","En undtagelse kunne være i en mulig finale, men sikkert er det at jeg forlod ""festen"" når underholdningen var over. |Tilbage til overskrift: Først klarer vi de små sten|",neutral,0.8260672,136,169,0.19047619047619044,0.7222222222222223
Ja men de har skrevet under på FN's for det er en forudsætning for at kunne blive medlem af FN.,"Men de har accepteret FN's betingelser, da det er en forudsætning for at blive medlem af FN.",neutral,0.9168218,95,92,0.7083333333333333,0.5416666666666667
"Jo, det kunne jo starte med at de etablerede partier alle klart tilkendegiver, at manden ikke har en chance for indflydelse. Lige nu er meldingen fra jer, at I ikke vil udelukke noget... God 4. maj!","Jo, det kunne jo starte med at de etablerede partier alle klart tolkerer, at manden ikke har nogen mulighed for indflydelse. Just nu udtaler meldingen fra jer, at I ikke vil undlade noget... God 4. maj!",negative,0.95831656,198,202,0.5729166666666663,0.6818181818181818
Ny stor TV2-serie foregår i Nordjylland,"En nyskabende og kæmpe TV2-dramaserie, som bliver fyret op af det skønne nordjyske landskab, tører sig lige til at få seerne fastklasset på tv-bordet.",neutral,0.8113202,39,150,2.166666666666665,0.8452380952380952
"Tankevækkende at ""ændringer i #Fingerplanen kan gennemføres af den siddende regering uden at skulle finde opbakning til det i Folketinget"" - det er store, langvarige aftryk der sker her i alt for stor hast. #kbhpol #dkpol","Ændringer i #Fingerplanen kan gennemføres af den siddende regering, men det vil ikke behøve at finde opbakning i Folketinget. Det er imponerende at så mange ændringer sker under et trykk, hvor det kun går for taktigt hurtigt.",negative,0.85080636,221,225,0.909090909090909,0.9999999999999997
Schweizisk scoring sikrede Gladbach-sejr,"Gladbach vandt på grund af schweizisk scoring, hvilket sikrede sejren.",positive,0.95154333,40,70,2.33333333333333,1.4583333333333335
"Oplagt mulighed for at forbedre og sænke prisen på kollektiv trafik. Når jeg snakker med folk som ved noget om veje så siger de hver gang et nyt spor bliver åbnet fyldes det op asap.

×Vi har brug for et værdigt og attraktivt alternativ til bilen #dkpol #dktrp #dkmedier #dkgreen","Ønsket om at forbedre og sænke prisen på offentlig trafik. Når jeg tale med vejeeksperter, de altid nævner, at når et nyt spor åbnes, bliver det hurtigt fyldt op.

Vi har brug for et økologisk og attraktivt alternativ til bilister. #dkpol #dktrp #dkmedier #dkgreen",negative,0.94111633,279,264,0.8658119658119652,1.0760683760683754
Brøndbynyt: De sidste 2 timer har vi fundet 1 nyheder til dig. Find dem på #sldk #brøndby,"Brøndbynyt: I de seneste to timeblader er funden ét nytartikler til dine glæder, disponable her under#slrk.  Se den sammen #brøndby ",neutral,0.778154,89,132,-1.850371707708594e-17,2.416666666666665
"Medmindre KTD ender med at nikke ja til den finansiering, som S har smidt på bordet.","Hvis ikke KTD accepterer de finansieringsudbud fra S, vil det være en stor udfordelse for virksomheden. Der er dog stadig mulighed for at nå et samfundsøkonomisk samarbejde. ",neutral,0.7825442,84,174,1.4259259259259256,1.1
Det har jeg så ikke nej. Virkeligt skuffende. I kunne jo have checket min efterlysning som jeg oprettede for nyeligt inden i returnerede.,"Det var utroligt trist, men jag vet inte hur jag kunde ha gransat din efterspårselsannons som jag skapade för länge sedan innan jag återvände. Jag är rädd att jag missade något viktigt.",negative,0.7348852,137,185,-0.3583333333333343,-0.5481481481481479
"Jeg kender hende ikke godt nok. Jeg er ret ligeglad med, HVAD hun har ytret sig om. Det er ytringsfrihed at give den gas. Jeg synes derimod online chikane er et ekstremt problem. Det ødelægger folks lyst til at deltage i debat og politiet gør ikke nok ved anmeldelserne.","Jeg har ikke kendt hende så godt. Jeg er ikke særlig interesseret i, hvad hun har udtalt. Men ytringsfrihed er vigtigt og vi skal give andre mulighed for at udtrykke deres meninger. Men jeg tror online chikane er et stort problem, fordi det kan føre til frygt og selvfølelseforlæg, og politiet må arbejde værdsætter anmeldelserne.",negative,0.8519825,270,330,-0.6150375939849622,0.01635802469135825
"“Vi skriver altså *indsæt årstal*” har virkelig aldrig været noget særlig godt argument - med mindre diskutionen er, hvilken dato der skal stå i højre hjørne af et dokument. Og han har jo ret. Det hører ingen steder hjemme! Men sgu da ikke fordi vi skriver 2019.","Så det skal sige at *""indsæt årstal""* aldrig har været et stærkt argument, hvis man ser på det som en diskussion om den rette dato. Og du har jo retten, det er ikke noget vi aldrig skal lade os af med! Men sgu da ikke fordi vi skriver 2019.",negative,0.877198,262,240,0.09973544973545034,-0.1838624338624332
Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,"Økonom: Det udvisede arbejderklasse får alle partier til at blive arbejderpartier.
    ",neutral,0.87600493,69,87,0.111111111111111,0
“Den Korte Avis er ikke vendt tilbage torsdag efter Politikens henvendelse på telefon og mail. Ved redaktionens slutning lå de nævnte kommentarer fortsat på netavisen. “ .......,"Øjeblikket kan ikke kontaktes svarende til The Short Newspaper, selv efter at Politiken forsøgt ringe og skrive mail. Redaktionens afsluttede med at udlægge nævnte kommentarer stadigvæk på netavisen. .......",neutral,0.8477861,177,207,0.07638888888888887,-0.1999999999999998
Antallet af danskere med lynhurtigt bredbånd eksploderer,Den forøgede fremværence af hurtigst mulig internet blandt danskere fortsætter at vokse,neutral,0.70704246,56,87,0.13888888888889003,0.9563492063492064
Ikke ombestemt ... Fundet en billigere løsning - omfartsvejen kommer stadig - bare kun til 80 mio kr. Det er stadig for 80 mio kr tåbeligheder,"Økonomisk set er den nye løsning på 80 millioner kroner betydeligt billigere end den oprindelige omfartsvej. Selvom den stadig kræver en investering, er det vist værd at undersøge fortsat",negative,0.8404398,142,187,-0.3537037037037037,0.5090909090909082
"Nu har jeg beklaget mig i flere måneder over, at det folketingsvalg aldrig kom. I dag vil jeg dog sige, at jeg sender en meget kærlig tanke til Løkke-far, hvis han holder sig fra knappen. Ellers skal jeg udføre mit arbejde fra tønden 😂💩 

Don’t do it!! Plz! #vigtigviden","
    Jeg har i flere måneder været nødt til at vent på det kommende folketingsvalg. Men selv om jeg er chokeret over udsigterne, vil jeg stadig ønsker lykke til Løkke-far, hvis han beslutter sig for at holde sig væk fra knappen. Ellers skal jeg blot fortsætte mit arbejde med en stærk dose humor.

Vær varsom! Husk, at valget har store følger for vores samfund. #vigtigviden",negative,0.8170521,270,374,0.16488888888889025,0.3961988304093569
Et kæmpe tab for dækningen og kontrollen med dansk politik og danske myndigheder - øv👎 Respekt for beslutningen men hvorfor ikke tage handsken op og modbevise skepsis?,En stor tab for overvågning og kontrol af dansk politik og myndigheder - øv👎 Respekt for beslutningen men hvorfor ikke kæmpe imod skepsis?,negative,0.9590241,167,138,0.050505050505050546,0.025462962962962746
"De nævner at han holder formen ved lige i Viborg, men at en prøvetræning i AGF skulle være planen. Det er dog ikke faldet helt på plads endnu.","Han antyder, at han beholder lige ved Viborg, selvom en prøvetræning i AGF var planen. Endnu er det ikke fuldt ud besluttet.",positive,0.9083266,142,124,0.07175925925925979,0.10833333333333253
Hvorfor investerer vi i samtlige firmaer nævnt i Facing Finances Dirty Profits Report?,"Hvilke årsager er der til, at vi investerer i alle virksomhederne nævnt i Facing Finances' raport om skjulte vinstforløb?",neutral,0.87319195,86,121,0.9166666666666675,-0.1666666666666665
Hvem havde set den komme 😂,"Åh, det var jo en løgn! Men hvem troede, at den ville være der?",positive,0.5411866,26,63,0.166666666666667,-1.8333333333333335
"Enig med . Den blir man klogere af at læse. Og det ville være dejligt, hvis vi kunne undgå én af to konklusioner: “Det blir meget værre med Sundhedsreformen” eller “Det blir meget bedre med Sundhedsreformen”.","Ønsker jeg også at vi kunne undgå én af to konklusioner. En er ""Det vil blive værre med sundhedsreformen"", mens den anden er ""Det vil blive bedre med sundhedsreformen"". Det er vigtigt at læse og forstå reformen, for at få en klarere billede af dens følger.",positive,0.89222604,208,256,1.0666666666666667,0.703703703703703
"7 ud af 9 danske nyhedsmedier har mere end dobbelt så mange negative som positive Facebook-opdateringer om #MeToo. Det skader debatten, skriver lektor fra på #dkmedier #dkvid","En undersøgelse viser, at 7 ud af 9 danske nyhedsmedier har en højere andel negative end positive Facebook-opdateringer om #MeToo. Dette kan forsvarende skabe tvivl i offentligheden og hindre i en lokaliseret debat.",neutral,0.9249227,174,215,-0.10714285714285683,0.0811965811965821
Der er velfærd i udenlandske kolleger. Rigtig meget af det!,"Udenlandske kolleger har en stor velfærdsgrad. Det er sande, at der er meget af det!",positive,0.9161632,59,84,1.6666666666666643,1.3148148148148142
"Bo Henriksen synes, det er helt fair, at der nu - for en ellers sjælden gangs skyld - også bliver sat spørgsmålstegn ved hans position:
#sldk #achorsens
[LINK]","
    Bo Henriksen anser, det er helt forståeligt, at der nu - for en sjælden gangs skyld - bliver sat spørgsmålstegn ved hans position.
    #sldk #achorsens
[LINK]",neutral,0.8985168,159,163,0.0793650793650782,0.07936507936507857
"Vi kan godt være stolt over i F.C. København at have en spiller som Viktor Fischer der virkelig tør at stå frem. Det er ikke mange mennesker der er ligesom Viktor, det kan vi alle sammen blive enige om, men han tør at stå frem og...","F.C. København har stadig værd at have en spiller som Viktor Fischer, der vægger ud med åbenthed. Ikke alle har det samme stort mod som Viktor, og vi kan alle samtykke til, men hans evne til at tage initiativet er indbydende og inspirerende.",positive,0.906489,232,241,0.7590909090909093,0.886363636363637
"Du har en holdning mod 4 timers SoMe uanfægtet hvad tiden bruges på, som også påpeger. Den logiske slutning er den samme som at stemme for et vildsvinehegn, fordi man har en ""holdning"" til at det virker.","4 timers SoMe uanfægtet tager tid, og du har en holdning til denne tid, som jeg også har bemærket. Det logiske resultat er, at man kan stemme for et vildsvinehegn, fordi det virker, selv om du har en ""holdning"" til tiden der bruges på det.",negative,0.93599045,203,239,0.2694444444444445,0.3474747474747477
"Det tror jeg nu godt at man kunne få en længere debat omkring, hvem det egentlig er han mener her. Han får et konkret spørsmål, men bruger et generaliserende sprog i hans svar.....

Hvad han egentlig mener, er der nok ikke mange der er i tvivl om.","Jeg tror at vi kan have en yderligere diskussion om, hvem han egentlig menes at referere til. Han får et konkret spørgsmål, men bruger et generelt sprog i sin respons......

Det er sandsynligtvis ikke mange, der har tvivl om, hvad han egentlig forsøger at udtrykke.",negative,0.95099163,247,265,-0.09999999999999969,-0.1172839506172839
Nu er det jo svært ikke at gøre hr. Dahl vred. Det er jo næsten for nemt. Man kan nøjes med at bruge ordet demokrati. Glæder os til valget,"Det er sandsynligvis ikke det mest vanskelige, men hvad gør du for at sikre, at valget vil blive lige? At sige ""demokrati"" alene kan ikke nøje",negative,0.59264666,138,142,0.23809523809523742,-0.23611111111111047
Regeringen afsætter millioner til bedre uddannelse af pædagoger #dkpol #uddpol,Økonomiudviklingsministeriet investerer i forbedret uddannelsesstandard for lærere #dkpol #uddpol,positive,0.76788485,78,97,0.625,1.3703703703703694
"Legekæden: Hvis ikke folk bruger os, så kan det være os, der må lukke næste gang (Dette er en plus-artikel)","Økonomisk pres: Hvis vi ikke får flere kunder, så må vi selv træffe beslutninger om at lukke (Dette er en plus-artikel)",negative,0.5472375,107,119,-0.481481481481481,-0.1296296296296295
Det er en reference til en meme – 8chan og andre bruger ham efterhånden som en ironisk joke,"8chan og andre brugere benytter nu referencer til en meme ironisk, hvilket er et nyt fænomen",negative,0.86738944,91,92,-0.111111111111111,0.27777777777777724
"""Vi fører en fast og fair udlændingepolitik.""
- Så hvorfor er Mint ikke i Danmark?
- Hvorfor er der danskere, som ikke kan bo i deres hjemland med deres udenlandske ægtefælle eller bonus barn?
- Hvorfor lider børnene på Sjælsmark?

Hvor i består det fair i jeres politik?
#dkpol","
    ""Vi følger en fast og fair udlændingepolitik.""
- Men hvorfor er Mint ikke her i Danmark?
- Hvorfor må danskere bo uden deres udenlandske kæreste eller bonusbarn i Danmark?
- Hvorfor lider børnene på Sjælsmark?

Hvornår tænker dere på at give mere plads i ""fair"" politikken?",negative,0.9678222,278,278,0.6296296296296292,0.4679487179487171
For mig var det Google Ads på diverse mediers sider,For mig var det reklamer fra Google Ads på forskellige medier,neutral,0.9394926,51,61,0.333333333333333,-0.09259259259259267
"de fleste forskere har aldrig undret sig over,hvorfor det er müslim","De fleste forskere aner ikke, hvorfor muslimer i dag er så forskellige og udbredt på jorden.",neutral,0.48746482,67,92,-0.4444444444444433,0.10185185185185182
"Nordea vil tippe Aarhus Kommune om mulige sociale bedragere blandt bankkunderne.
[LINK]","Økonomidirektionen hos Nordea tænker på at kontakte Aarhus Kommune for at rapportere mulige tilfælde af socialt bedrag blandt bankkunderne.
[LINK]",neutral,0.8808396,87,146,0.2129629629629635,-0.020833333333333252
Men det var jo ret sjovt :) som ikke er ond mod nogle enkelt personer overhoved ...,"Men det var jo rart! Ingen skam for at være enkelte, hvis det betyder at vi kan have lidt humor og samvær. ",negative,0.7042251,83,107,1.331746031746031,0.28222222222222254
"Fake news i mainstream medier er forbudt! 

Mainstream medier må faktisk ikke lyve. Der er desværre alt for mange, der synes det er ok, at fake news DR og fake news TV2 er propagandakanaler for magthaverne og at de laver...","Fake nyheder i de traditionelle medier er forbudt! 

Traditionelle medier må virkelig ikke tegne løgn. Det er så åbent udtalt, at der er for mange, der tror det er ok, at fake nyheder DR og fake nyheder TV2 er propagandakanaler for magthaverne og at de laver...",negative,0.8868743,223,261,0.21944444444444336,0.3688034188034184
RT @USER: Spilforslag: Curtis Millender - Belal Muhammad: 1 #betxpert #betdk #pldk,"Ønsker du at jeg skriver et spilforslag om Curtis Millender mod Belal Muhammad? Det kan være interessant at se, hvem der vinder. #betxpert #betdk #pldk",neutral,0.6483069,82,151,0,2.2037037037037033
Forelskede Conte: Bliver Roma-træner en dag #serieadk #roma,Ønsker du at være træner for Roma i fremtiden? Hvad er dine tanker om dette emne? Brug hashtagget #serieadk for at dele dine tankepunter.,positive,0.5157712,59,137,0.166666666666667,0.8111111111111107
Når man er på besøg på en anden afdeling af ens virksomhed og kollegerne der behandler en som en spændende ny livsform og med stor respekt. Det er sgu sjovt :-D #arbejde #menneskerersjove #tillidsvalgt #hygge,"Når man besøger en anden afdeling i sin virksomhed, kan det være spændende at møde nye kolleger. Her får man behandlet med stor respekt og opfører sig som om man er i et helt nytt livsform. Det giver jo stor tilfredsstillelse! #arbejde #menneskerersjove #hygge",positive,0.91274667,208,260,1.2000000000000004,1.3962962962962966
"Det er forskerne, der kritiserer dit ministerium for at politisere. Læs dog artiklen, mand","Ærkefyrsterne angriber dine kollegaer for at politisere. Læs om dette i artiklen, ven",negative,0.7477331,90,85,-0.33333333333333276,0.4444444444444457
Du kan sende mig en besked via Messenger👍🏻,"Ændring af tekst: Du kan skrive en meddelelse til mig ved at bruge Messenger.
    ",positive,0.7283551,42,82,0.666666666666667,0
Første håndtryk mellem Kim Jong-un og Putin,"Øjeblikkelig efter at have mødt hinanden første gang, har Nordkoreas leder Kim Jong-un og Ruslands præsident Putin udtrykt deres begejstring for den positive udvikling i de to landes relationer. De har også aftalt at arbejde tæt sammen for at sikre fremtidige fælles interesser og forbedre samarbejdet i internationale organisationer.",neutral,0.80149925,43,334,1.5,1.1701388888888888
Fortalerne for en stram udlændingepolitik kan takke sig selv for Rasmus Paludan. Hver gang man rykker hegnspælene mod højre udviser man kredsen. Vildt at Pernille Vermund nu fremstår fornuftig 🙄 #dkpol,"Ønskelisterne for en hårdere indvandringspolitik har Rasmus Paludan som bagmand. Når man trækker rævet frem for det andet, forlader Pernille Vermund de eksstreme synspunkter. Besynderligt 🤭 #dkpol",negative,0.788176,201,196,0.6428571428571423,-1.1904761904761894
Islamisme og islamistiske ekstremister er nazisme. En enkelt google søgning og lidt læsestof vil se mange ligheder mellem ekstremist islamisme og nazismen. Rigtig skræmmende. Endnu mere skræmmende at ingen ved det eller tør se det i øjnene og bare bukker under.,Østlig extremisme og nazismen har mange fælles træk. En kort google søgning og en fordybelse i emnet vil afsløre flere ligheder mellem disse to former for ekstremisme. Det er rart at så få personer er opmærksomme på denne lighed eller nogle til endog adoptere et omsigende vist som højrædder.,negative,0.810441,261,292,-1.6287037037037042,-0.14484126984127002
